id,score,verdict,practice_size_guess,remote_signal,title,company,location,source,date_posted,url,reasons,description
5e92da3558a1,60,deprioritized,solo-small,ambiguous,Patient Service Coordinator - Part Time,Blue Cloud Pediatric Surgery Centers,"Pittsburgh, PA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=ad172d1247cbb465,+10 dental office,"**NOW HIRING** **PATIENT SERVICE COORDINATOR \- Dental Office Front Desk \- PART TIME** **ABOUT US** Blue Cloud is the largest pediatric Ambulatory Surgery Center (ASC) company in the country, specializing in dental restorative and exodontia surgery for pediatric and special needs patients delivered under general anesthesia. We are a mission\-driven company with an emphasis on providing safe, quality, and accessible care, at reduced costs to families and payors. *As our network of ASCs continues to grow, we are actively recruiting a new Patient Service Coordinator to join our talented and pass"
0fc651a117e3,60,deprioritized,solo-small,ambiguous,Patient Service Coordinator - Full Time,Blue Cloud Pediatric Surgery Centers,"Pittsburgh, PA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=42b265a5563e9c9f,+10 dental office,"**NOW HIRING** **PATIENT SERVICE COORDINATOR \- DENTAL OFFICE FRONT DESK** **ABOUT US** Blue Cloud is the largest pediatric Ambulatory Surgery Center (ASC) company in the country, specializing in dental restorative and exodontia surgery for pediatric and special needs patients delivered under general anesthesia. We are a mission\-driven company with an emphasis on providing safe, quality, and accessible care, at reduced costs to families and payors. *As our network of ASCs continues to grow, we are actively recruiting a new Patient Service Coordinator to join our talented and passionate care t"
e5d2abca2cb4,60,deprioritized,unknown,explicit-remote,BCBA Clinical Director,Action Behavior Centers - ABA Therapy for Autism,"San Antonio, TX, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=082a91c7acf84a4c,"+20 remote; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role","**APPLICATIONS ARE REVIEWED DAILY. YOU CAN EXPECT A RESPONSE WITHIN 24 HOURS.** **Why ABC?** * **Our Patients:** An intentional focus on small caseloads with a compassionate care approach. * **Our Culture:** ABC Core Values are more than just words on a wall. It's how we strive to live everyday. * **Our Community:** We ground ourselves in our WHY and the impact we have on the lives of others. **Compensation and Bonus Structure** * **Total Compensation Package up to $119,000 annually.** Opportunity to earn MORE based on center size, mentorship of RBT’s and supervision of assigned trainees. + Yo"
19e6306ca325,60,deprioritized,unknown,explicit-remote,"Health Systems Business Development Manager (Albany, NY)",Lyra Health,USA,jobicy,2026-07-05,https://jobicy.com/jobs/145316-health-systems-business-development-manager-albany-ny,"+20 remote; +15 claims; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role","About Lyra Health Lyra Health is a leading provider of evidence-based mental health care, serving more than 20 million people globally in partnership with employers and more than 100 million through health plan and partner relationships. The company has delivered more than 15 million sessions of mental health care, published more than 35 peer-reviewed studies, and delivered unmatched outcomes in terms of access, clinical effectiveness, and cost efficiency. Extensive peer-reviewed research confirms Lyra’s transformative care model helps people recover twice as fast and results in a 26% annual r"
65f9537273f1,60,deprioritized,unknown,explicit-remote,"Health Systems Business Development Manager (Cleveland, OH)",Lyra Health,USA,jobicy,2026-07-04,https://jobicy.com/jobs/145315-health-systems-business-development-manager-cleveland-oh,"+20 remote; +15 claims; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role","About Lyra Health Lyra Health is a leading provider of evidence-based mental health care, serving more than 20 million people globally in partnership with employers and more than 100 million through health plan and partner relationships. The company has delivered more than 15 million sessions of mental health care, published more than 35 peer-reviewed studies, and delivered unmatched outcomes in terms of access, clinical effectiveness, and cost efficiency. Extensive peer-reviewed research confirms Lyra’s transformative care model helps people recover twice as fast and results in a 26% annual r"
40832644223a,55,deprioritized,unknown,ambiguous,"Unit Assistant, Spinal Cord Innovation Center",Shirley Ryan Ability Lab,"Chicago, IL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=ac3502858b45951d,+15 emr; cap 55: weak medical context in title/company,"Shirley Ryan AbilityLab is the global leader in physical medicine and rehabilitation for adults and children with the most severe, complex conditions. By joining our team, you’ll be part of our life\-changing mission and vision. You’ll contribute to an innovative, multifaceted culture that is second to none — one that embraces collaboration, excellence, discovery and compassion. You’ll play a role in something that’s never been done before as we integrate science and clinical care to help patients achieve better, faster outcomes — as we Advance Human Ability, together. **Job Description Summar"
64c7b56fc806,55,deprioritized,unknown,ambiguous,"Central Scheduling Specialist - Buckhead, GA",QualDerm Partners LLC,"Buckhead, GA, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=7063589004fc5ec1,+10 high call volume; cap 55: weak medical context in title/company,"At QualDerm Partners, we're all about making skin and aesthetics wellness a priority—and having fun while doing it! When you join our team, you're not just clocking in, you're becoming part of a mission to support patients on their lifelong wellness journeys with top\-notch care in dermatology, skin cancer treatment, cosmetics, and plastic surgery. With a crew of talented professionals and a passion for excellence, we're redefining what exceptional care looks like! * **Make an impact**: Working together we can ensure the best possible relationship and care for our patients. Our pace of work en"
720de903f55b,55,deprioritized,unknown,explicit-remote,DOC I,Vitalant,"Phoenix, AZ, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=261828944c966391,+20 remote; cap 55: weak medical context in title/company,"At Vitalant, the impact you make doing work that is purposeful, meaningful, and worthwhile is vital. As a member of our non\-profit organization, you can be impact\-inspired to provide vital clinical services to communities nationwide, vital products to those in need of a donor's generosity, or vital scientific research that advances blood safety worldwide. **Work Shift (if applicable):** Shift 0 (United States of America)**Job Description:** Vitalant is seeking a Donor Outreach Coordinator dedicated to making a positive difference. If you are customer\-focused and impact\-inspired to help oth"
5498796984fe,55,deprioritized,unknown,ambiguous,Traffic Clerk,Lineage,"Burien, WA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=16031d4ced0b04a4,+15 schedule appointments; cap 55: weak medical context in title/company,"### **Shift: 7:00pm\-3:30am Monday\- Friday** ### **Pay: $19\.50\-$24\.50\+ Full Benefits and Weekly Pay** Compile and maintain records of inbound and outbound shipments. Plan and direct driver's assignments including checking them in, assigning their doors, and checking them out once the load is complete.### **KEY DUTIES AND RESPONSIBILITIES** * Serve as first point of contact for delivery drivers * May receive, count and log cash received by carriers * Coordinate with warehouse and transportation to make sure shipping/receiving documents are completed accurately and timely * Verify and count"
9a60a49f7054,55,deprioritized,unknown,ambiguous,OFFICE TECHNICIAN (TYPING),Department Of Forestry & Fire Protection,"CA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=1e8bd5b53a52d3a2,+15 eligibility; cap 55: weak medical context in title/company,"Job Posting: Finance Technician Department of Forestry \& Fire Protection JC\-524151* Finance Technician OFFICE TECHNICIAN (TYPING) $3,829\.00 \- $4,794\.00 per Month New to State candidates will be hired into the minimum salary of the classification or minimum of alternate range when applicable. **Final Filing Date:** **7/19/2026** ### **Job Description and Duties** Contact the **Supervisor I, Jennifer Ingersoll, at (209\) 419\-5080 or Jennifer.Ingersoll@fire.ca.gov** for questions related to the duties of the position. **Candidates may be selected by resume review.** You will find additional"
